label,sample_id
0,7412708
0,7387764
1,4413114
0,5252079
0,8564277
0,6814400
0,8588757
0,7661107
0,4967591
0,9295153
0,7130702
1,7617518
0,5129580
1,5498814
0,6806316
0,4747481
0,8425397
0,7457519
0,5111193
1,9012542
1,7322217
0,9000410
0,4556966
0,5971617
0,5609932
0,5689800
0,6863627
0,7265565
0,8233737
0,5073287
0,7002598
0,4694033
0,8608959
1,3857472
0,8334291
0,5666367
0,4827311
0,5655437
0,8629477
0,5670638
1,6009432
0,3762543
0,9366675
0,9453983
0,5515226
1,7240692
0,4435794
0,6115582
0,6438819
0,3711605
0,7441078
0,8497687
0,7655364
0,4421462
0,6546542
1,4536448
0,9483217
0,9474095
0,5810647
0,6328547
0,8887186
0,4415977
0,7377288
0,6519143
0,7372146
0,4594162
0,4088995
0,4774610
0,6600361
0,4871882
0,7446209
0,5663777
0,8917471
0,4671511
0,4493181
0,7940168
0,5004349
1,6450144
0,8561476
0,7594427
0,4734680
0,8677594
0,5985338
0,4027396
0,9431580
0,3878622
0,5423795
0,8494605
0,7441493
0,7527099
0,4471459
0,4858143
0,4141778
0,6920729
1,6834927
0,9025601
0,4368175
1,7455354
0,6462651
0,4355601
0,4034186
0,4567462
0,8896304
1,5581462
0,6234122
0,9451809
0,5491608
0,6119974
0,6860363
0,5222671
0,7563593
0,3985971
0,7279793
0,7286228
0,4956199
0,6535592
0,5374719
1,3797814
0,8965373
0,5337101
0,4936150
0,9111577
1,7036119
0,6641988
0,4281055
0,8968857
0,4993965
0,7337830
1,7652241
0,4373673
1,4503985
0,4115525
0,7406616
0,8738655
0,8963673
0,7379244
0,5527964
0,8412377
0,6870293
0,4577168
1,6879905
0,4794391
0,7429354
0,7196538
0,7211700
0,8754569
0,7764177
0,8295012
0,7126434
0,3922769
0,6086287
0,4169071
0,7626113
0,5732513
0,4345393
0,7260017
0,5657934
0,7325587
0,4498078
0,4432039
0,6514803
0,4168008
0,9087398
0,8024325
0,8190064
0,6159926
0,4357819
1,3763847
0,6913242
0,4534678
0,7590824
0,4486097
0,4329197
0,9189420
0,6937721
0,6940330
0,4969128
0,5818517
0,8741587
0,4545257
0,7185320
0,7777749
0,6010190
0,5112767
0,4703627
0,7880048
1,8172392
0,7665235
0,3977475
0,5994992
0,6328482
0,7777986
0,5905498
0,7726353
0,4828331
0,5894436
0,3779095
0,8011549
0,5461108
0,4292651
0,9138075
0,7513555
0,8149386
1,7482608
0,7377296
0,8235560
0,5983608
0,7756213
1,8968865
0,9095266
0,7539523
0,8295032
0,4994693
1,6255385
0,8346167
0,9200631
0,4217466
0,7755926
0,4658287
0,4728322
0,4429487
0,8207672
1,8539645
0,7452272
0,8049187
1,6257015
0,8311552
0,9125948
1,8427386
0,7938128
0,6244614
0,8863381
0,7792893
0,7634280
0,7454098
0,9097418
0,8286898
0,5142688
0,7136749
0,8582752
1,3850165
0,8974785
0,5279258
0,7324520
0,8439567
0,7434990
0,7541111
0,5875400
0,6510757
0,9135351
0,6850932
0,5739211
0,5692616
1,9140757
0,6629910
0,3881454
0,7790376
0,5768412
0,6542357
0,8435822
0,7968650
0,4003009
0,6974414
0,3836401
0,7465296
0,8050224
0,7237730
0,5539522
0,3856873
0,5902872
0,8645617
0,4249169
0,5220265
0,6235781
0,7183873
0,4400338
0,3839517
0,8215542
0,5223561
0,7959812
1,7155743
0,4580123
0,5916449
0,3862792
0,7726338
1,4435545
0,5333703
0,4192613
0,7039207
0,5863439
0,8201878
0,6866681
1,4109372
0,8272324
0,9177949
0,7600342
0,7659113
0,9388648
0,7929479
0,8232830
0,5923532
1,7005369
0,8455319
0,7525557
0,4864530
0,7125953
0,7887244
0,7630180
1,7423016
0,8919646
0,6865229
0,5728323
0,4126029
0,6281870
0,8660235
0,5172876
1,3952888
0,7134617
0,9249010
0,6091805
0,8164457
0,7195480
0,6195686
0,4498741
0,7694897
0,7528188
0,5676371
1,8952223
0,8934270
0,9322007
0,7188781
0,7249097
0,6328141
0,8443917
0,7071931
0,8974133
0,8224488
0,8871773
0,4516760
0,8618083
0,4668085
0,4993120
0,3721456
0,5549285
0,9095202
0,6927449
0,7792934
0,6458155
0,5870863
0,6520782
0,5793029
1,4234040
1,5605835
0,7363484
0,7934496
0,8760558
0,8952196
0,5937980
1,5040765
0,4846258
0,3785267
0,6120570
0,7787478
0,4207492
0,8411640
0,8791150
0,9008405
0,5837941
0,8049293
0,6850586
0,8082495
0,7482808
0,7370553
1,6245494
0,4686917
0,8674484
0,5363451
0,8131217
0,6364375
0,7005446
0,5319099
0,8533873
1,6166594
0,4713471
0,5954493
0,9342531
0,7410927
0,8911068
0,5097365
0,4762838
0,8314569
0,7414155
0,4599156
0,6872266
1,5394068
0,4747471
0,4400511
0,8263546
0,8292673
0,7251791
0,8604234
0,7290109
0,6617747
0,6176170
0,4172580
0,5640540
1,8690136
0,8978233
1,3723043
0,9295458
0,7129383
0,9483193
0,7293098
0,7540589
0,5162987
0,7280600
0,7722604
0,4044534
0,7564248
0,3804138
0,8829081
0,7785135
0,8907445
0,7369379
0,6982100
0,5576325
0,3949836
0,7446120
1,7324624
0,5305226
1,4801607
0,7935629
0,3885890
0,8761840
0,4010920
0,5972837
0,6623354
0,6854281
0,5670492
0,6613156
1,8537138
0,8231971
1,8516029
0,7643849
0,4122553
0,7373999
0,7468700
0,9380244
0,7074847
1,6463026
0,8001101
0,4951775
0,8951219
1,9136234
0,6013107
0,5037205
0,4471173
0,6266289
0,7636168
1,3874200
0,7795012
0,4752038
0,6308382
0,4093032
0,8850427
0,7200879
0,7718829
0,4278771
0,4328225
0,4440978
0,9141639
0,7936623
0,5948019
0,8214224
1,5769222
0,4546373
1,8633022
0,4106292
1,4431383
0,8190652
0,7613058
0,6982865
0,7451347
0,5098876
0,9191083
0,9014115
0,4937510
1,4431712
0,4600418
0,4841390
0,7465368
0,8059396
0,6710734
0,4045091
0,7798188
0,6464947
0,4248456
0,7000207
0,4865706
0,8284419
0,8836840
0,5712111
1,7588520
0,8541418
0,4780381
0,8728960
0,3846700
1,6541523
0,4320152
0,9483594
0,6260668
0,4530537
1,6634791
0,8073031
0,7405705
1,7372800
0,8128905
0,5439112
0,5133545
1,7300150
0,8522716
0,4443762
0,8620569
0,7853333
0,8219927
1,3963239
0,6493535
0,4129438
0,8341412
0,7368005
0,5414165
0,4747524
0,5464567
0,4666174
0,8879106
0,4039372
0,4731830
0,8335195
1,7689561
0,7157571
0,5888140
0,4064087
0,4503220
0,6312810
0,6466237
0,7006068
1,5447313
0,7654989
0,6181780
0,5317907
0,6073850
0,8598065
0,5052657
0,6857065
0,8955824
0,5450516
0,8584799
0,8560901
1,8912820
0,6311026
0,8260331
0,7659271
1,7272444
1,6197424
0,8792283
0,5690831
0,8026269
0,4517572
0,9243860
0,3761009
0,4039655
0,4218981
0,4105521
0,7152802
0,9004411
0,9503231
1,7686662
0,5801572
0,8970191
0,4069688
1,8217435
0,5299892
0,7460703
0,8608593
0,5015205
0,4995621
0,4801902
0,7468395
0,7216175
0,8295936
0,8905404
0,8954112
0,7648196
0,9205838
0,9336399
0,8212971
0,6173419
0,5718244
0,8024350
0,7619076
0,5836057
0,4218342
0,7658621
0,4797136
0,8609582
0,4960684
1,7134420
1,8403578
0,4827314
0,7666721
0,3862557
0,7356691
0,4750918
0,6085704
0,9394464
0,6088450
0,5399317
0,4979404
0,5871795
1,4628823
0,9104666
1,7369780
1,8279744
0,4059685
1,4814956
0,5479893
0,7048370
1,4432196
0,5659423
0,7961905
0,4624680
0,9006303
0,7886991
0,6983575
0,3940746
0,4322752
0,6295036
0,7124150
0,6847809
0,8283403
0,6753599
0,9508358
0,7529982
0,8602083
0,8395860
0,4586915
0,7148614
0,6306158
0,7558740
1,5380933
0,4028511
0,7077189
0,7113239
0,3795599
0,9313540
0,6218887
0,7576345
0,4218788
0,6836240
0,6535841
0,7394017
0,4517142
1,7523283
0,5042781
0,8268165
0,4139979
0,6541577
0,7047929
0,7716255
0,6099482
0,8202625
1,8273753
0,8575709
0,3904181
0,8923216
0,5562874
0,6464966
0,4168378
0,7558669
0,9221780
0,6636428
0,7492805
0,4827886
0,4697495
0,4502113
0,5164165
1,5948040
0,7651598
0,3725605
0,5715127
0,6985869
0,6025409
0,4502604
0,7160140
0,7561940
0,7105505
0,5742756
0,8232375
1,5627187
0,3929567
0,6605811
0,5575320
0,4456562
0,8585684
0,7553034
0,7898105
0,7373964
0,8284183
0,7867125
0,5815298
1,6890147
1,4341864
0,7227811
0,7477969
0,5983355
0,5000200
1,7168076
0,9383985
0,4240751
0,7476496
0,9186714
0,4556665
0,8224809
1,7007225
0,8187474
0,8198529
0,7786735
0,9025710
1,7147207
0,7544867
0,3772084
0,3698323
0,9189634
0,7168351
1,7725645
1,7625447
0,5563186
0,7461973
0,4246666
0,4616465
0,7254154
0,4051509
0,8511088
0,4479629
0,8629693
0,6813948
0,8017375
0,4096115
0,8912937
0,7557707
0,7465309
0,5148417
0,8089702
0,7779168
1,7600324
1,4040842
1,6923657
0,6080166
0,7074545
0,6285002
0,5427653
0,9117540
0,4808674
0,4506790
1,5097474
0,7786204
1,4975591
0,8601732
0,4058195
0,4556869
0,6820808
0,7480589
0,7130892
0,4459231
0,4154409
1,6207228
0,5075417
0,9188325
0,4404823
0,5427627
1,9171873
0,8986119
0,8043712
0,7042338
0,8271042
0,7229025
0,7236147
0,3787706
1,8347642
0,7196708
0,8780201
0,8658785
0,6032883
0,6951541
1,5798002
0,7633041
1,5670026
0,4285911
0,8966683
0,8416563
0,4325541
0,7198779
0,5245618
0,8274779
0,4251331
1,7160761
0,8240066
0,4508554
1,3820002
0,7772686
0,5058759
0,8043430
1,7294947
0,7721873
0,8956394
0,7393053
1,3715636
0,7928759
0,6897923
0,3873752
0,5593588
0,6532912
0,9507808
0,4834610
0,9308078
1,8140286
1,6183095
0,4066245
0,9540354
0,6179479
0,6276415
0,8611383
0,8131397
0,8406115
0,5543924
0,5273938
0,4189945
1,9116510
0,7997794
0,6310927
0,4669068
0,4135708
1,4130065
0,8316315
0,4792710
1,6717886
0,4095326
1,8970601
1,7348825
0,5536525
0,6977949
0,3937045
0,4260510
0,4273448
0,6026312
1,6544247
0,8653867
0,8845555
0,7072307
0,7594410
0,4977189
0,7818143
0,6468434
0,6522495
0,8278588
0,9158392
1,5200864
0,8955314
0,3945737
0,4829954
1,7276572
0,7450485
0,5072938
0,6546066
1,4611132
1,8187132
0,5371806
1,9260596
0,8945301
0,8937461
0,8985234
0,8792214
0,6016987
1,5388415
0,4967183
1,3797964
0,6841877
1,4046009
0,8539540
0,9340516
0,8038156
1,7391055
0,6772326
0,7623277
0,5514575
1,7330770
0,4639163
0,7649261
0,6503132
0,9136671
0,5241906
0,4601555
0,6634928
0,7619958
0,5271942
0,7295107
0,6441911
1,5773565
0,5657210
0,4948454
0,8418051
0,7503099
1,4289354
0,9094711
0,7381518
0,7792407
0,6880454
1,5935402
1,8400746
0,3937197
0,4686609
0,7643210
0,4709869
0,5839770
0,8568928
0,7244146
0,3975932
0,7280795
0,9482329
0,7681058
0,6322415
0,3759000
0,6117580
0,6325165
0,6976868
0,6084033
0,6647337
1,5991953
0,7605359
0,8091719
0,7564300
0,9198380
0,7391521
0,4714464
0,8902918
0,5688699
1,3974797
1,8600681
0,4074246
0,5682673
0,5866628
0,7048486
0,5158152
0,5789396
0,7135236
0,7035620
0,5183069
0,5845628
0,5515133
0,8423597
0,4042780
0,5565017
0,4478069
0,7277560
0,9096801
0,5750397
0,7856180
0,7110843
1,3917715
0,4690765
0,7471737
0,6638631
0,4616422
0,5052296
0,4572175
0,8217946
0,5799314
0,4707700
0,4243718
0,3940608
0,4668044
0,6481321
0,8876926
0,6493330
1,7336602
0,7486357
0,4240679
0,8917316
0,7003619
0,5968191
0,5269525
0,4238437
0,3981336
1,8169750
0,4849963
0,6189879
0,3974401
0,3860739
0,4500236
0,4593407
0,3891048
0,4239788
0,7326860
0,5217747
0,9272148
0,5248838
0,5786274
1,5947006
0,5704168
0,3772718
0,5467722
0,8501968
0,5107511
0,7000071
0,9443834
0,6470701
0,8574368
1,7247219
0,3985224
0,5345695
0,5246779
0,4913801
0,7763705
0,5002069
0,4768247
0,7127663
1,7341316
0,5737990
0,3908026
1,8502684
0,5175864
1,5946774
0,3869760
0,6192975
1,6213445
0,8031279
0,8621159
0,4063507
0,8601987
0,6317098
0,5091177
0,6301436
0,8212330
0,5668344
0,6221911
0,7269177
0,9293949
0,5182772
0,3942114
0,7274207
0,4243459
0,9506197
0,7076084
1,5775703
0,5028269
0,8167612
1,8169113
0,7784313
0,3822072
1,5687952
1,5055368
0,9355318
1,8333510
0,8146987
0,9420761
0,7599209
0,7655690
1,7307441
0,5256995
0,9359683
0,4425585
0,3922790
0,5406665
0,3879965
0,4612586
0,4647337
1,8645264
0,4198515
0,5205041
0,6066503
0,7022531
0,4736526
0,5630298
0,7361930
0,4633651
0,5421253
0,7998319
1,4451710
0,3943609
0,6211782
0,8267819
0,5808750
1,7239385
0,4455621
0,4176983
0,5026271
0,7711363
0,6847478
0,8845696
0,4431504
0,7349490
0,9421191
1,7268617
0,8241207
0,4481500
0,4295235
0,3754188
0,8533750
0,6225158
0,7568688
0,8424426
0,7199388
0,3972251
0,8731323
0,5752718
0,8109341
0,5115119
0,6213525
0,4055860
0,7308132
0,4978959
1,7301167
0,6445238
0,8581347
1,7457996
0,4933991
0,3993530
0,7728455
0,4838704
0,7428769
0,7462222
0,4928696
0,4556325
1,7129689
0,8930850
0,4671256
0,7591041
0,6239751
0,5738634
0,9421857
0,7302347
0,5519299
1,6480563
0,5168016
0,7834065
0,4031193
0,3972555
0,3705164
0,4794476
0,8410032
0,4272508
0,7867450
1,7501187
0,4123555
0,9483823
0,4509296
0,5461682
0,8236650
0,7339811
1,4453800
0,6518021
0,8746908
0,8855150
