label,sample_id
0,7879255
0,8974785
0,5692616
0,3868578
0,4415977
0,3860739
1,4556934
0,8401179
0,6860363
1,7134420
0,7326860
0,8149386
0,5214839
0,7035620
0,7664957
0,5836057
0,8570234
0,5712111
0,4310155
0,4960276
0,8412377
1,5388415
0,7441493
0,7511055
0,4008191
0,4783602
0,6984118
0,8879106
0,3879965
0,7798188
0,7558740
0,4977435
1,4040842
0,5450953
1,8347642
0,9476422
0,5961466
0,7484156
0,3945737
0,5052296
0,8601987
0,6847448
0,7200142
0,4176983
0,7198305
0,3929567
0,8271042
0,8001101
0,9371177
0,6288529
0,5088158
0,5702958
0,8043430
1,8600681
0,5457134
0,4283493
0,7492805
1,8044367
0,7201055
0,9234588
0,4066245
0,8907445
0,3846700
0,7127663
0,4517142
0,4762838
0,9162014
1,6544247
0,3787706
0,7200879
0,7369379
0,4794476
0,8672429
0,4599156
0,8533230
0,8761840
0,6437408
0,4069688
0,8608593
0,7772686
0,4050604
1,7276572
0,8913163
0,3785267
0,6810674
0,9014115
0,5028269
0,7792934
1,6261774
0,9432587
0,8970191
1,3715636
0,9388648
0,3862792
0,4768247
1,4431712
1,3952888
0,4666174
0,7446120
0,9189634
0,5028034
0,7665235
0,4643718
0,4043845
0,4329197
1,7725777
0,5461682
1,6183095
0,9322007
0,6266289
0,7324520
0,8031559
0,5786274
0,5305226
0,7017211
0,6026125
0,3946225
0,8397966
0,8164457
1,7240692
0,7594427
0,5190876
0,9095266
1,7588520
0,8966683
0,9138075
0,8677594
0,4243459
1,5281568
1,5498814
1,9140757
0,7437145
1,5605835
0,3942114
0,7756213
0,7561940
0,8295032
0,8284183
1,6197424
0,7381763
0,4875170
0,4244182
1,5339993
0,6522495
0,8233737
0,4690765
0,9542671
0,4123555
0,5467722
0,6088450
0,7544867
0,8268165
0,5971146
0,6325165
1,8460181
0,5659423
0,7071931
0,4198515
0,7828511
0,6244614
0,6976868
0,9008405
0,7512464
0,7110843
0,7525557
0,7414155
0,8168864
0,6623354
0,3985009
0,4169071
0,9380244
0,5368964
1,7007225
0,6085704
0,6174632
1,4611132
0,5002069
0,6328547
0,7274207
1,7369780
0,4003009
0,4328225
0,7795012
0,9141639
0,6847809
0,8260331
1,7652241
1,8187132
0,4498741
1,6255385
0,8491397
1,6166594
0,7325587
0,4346994
0,7529982
0,4707700
0,4139979
0,7786204
0,7528188
0,3908026
0,5968191
0,3900213
0,4371663
0,7376354
1,6213445
0,4192613
1,4628823
1,6207228
0,4651467
0,7258651
0,6301436
0,5630626
0,4404823
0,6205101
0,7074847
0,8258895
0,4666539
1,6463026
0,7277560
0,7140272
0,6634928
1,3850165
0,8560901
0,6452606
0,8829081
0,3897581
0,4577168
0,4304469
0,4657705
0,5205041
0,6982865
0,4951775
0,5217747
0,4556966
1,7455354
0,7370553
0,4135708
0,4804222
0,7716255
0,4357819
0,7655364
1,5627187
0,7728455
0,5514575
0,6260668
0,4801902
0,9018312
0,7017732
0,8955824
0,8282686
1,8516029
0,5437491
0,8232830
0,4301023
0,6117399
1,3757097
0,6880454
0,6114104
0,7867125
0,8958780
0,5576325
0,4193150
0,8871773
0,5421253
1,7961199
1,7300150
0,7372146
0,4045146
0,7361930
0,4292651
0,8923216
0,6870293
1,7801178
0,8024325
0,4967183
0,7308132
0,8912937
0,6340836
0,5547100
0,8601732
0,4714464
0,7048486
0,7851015
0,4063507
0,7764177
0,5203194
0,9176003
0,4105521
0,4827314
0,8278588
0,7613058
0,4600418
0,6546542
0,5539522
0,7661107
1,7375884
0,5982219
0,7265565
0,7630180
0,4478069
0,7648196
0,9177949
0,7658621
0,5837941
0,9102911
0,6009975
0,5585616
1,5370715
1,4046009
0,4792710
0,7332291
1,4234040
0,9421857
0,4218788
0,4136680
0,5371806
0,4686609
1,5097474
0,9483217
