label,sample_id
0,7938714
0,8604234
1,9369034
0,9248213
0,9308078
0,7047929
0,6519143
0,4875170
0,5190876
1,6717886
0,9014115
0,7784313
1,4431712
0,7381763
0,8965373
0,5217747
0,5645958
0,4709869
0,5690831
0,4471173
0,4955613
0,7553034
0,4502113
0,8295936
1,5447313
0,3705164
1,6261774
0,7777749
1,5687952
0,4747524
0,8432331
0,6443200
0,5815298
0,4525067
0,8139442
0,6244614
1,8142421
0,4853285
0,7501833
0,4400511
0,6535841
0,7568688
0,4690765
0,9136671
0,8588757
0,7022531
0,6503132
0,4933806
1,4536448
1,8186875
1,6330576
0,4645770
1,5200864
0,9162014
0,7539523
0,6706164
0,4051509
0,8963673
0,8201878
0,8268165
1,7801178
0,4624680
0,7387764
0,4044534
0,4993965
0,7792893
0,6872266
1,7617518
0,4586915
1,7523283
1,3817323
0,3904181
0,3919445
0,4218788
0,5839770
0,8439567
0,7290109
1,9116510
0,3878622
0,7369379
0,7521109
0,9359683
0,5475426
0,5670638
0,3795599
0,4827314
0,6235781
0,3962016
0,7308975
0,5075417
0,8082495
0,6173419
0,6026312
0,6514803
1,7341794
0,7484156
0,7619958
0,5459981
0,5527964
0,4645346
0,5162987
0,4530177
0,4935573
0,7640513
0,4486097
0,9520350
0,5392679
0,4627580
0,6032883
0,7935629
1,6019048
0,7879255
0,6295036
0,5839091
0,7395810
0,5816832
0,5515133
0,8855150
